,0
stove,1.595574826151903
votes,1.595574826151903
toves,1.595574826151903
spoil,1.5954954108438804
polis,1.5954954108438804
liter,1.595460871917895
litre,1.595460871917895
tiler,1.595460871917895
worms,1.5954523036094626
posit,1.595272386204968
sizer,1.5947917980011577
bodes,1.5940136536795153
claws,1.5936827729239917
glues,1.5933196921879476
gules,1.5933196921879476
guest,1.5930966675490352
risky,1.5928850783474173
merse,1.5927414690165271
moths,1.5918839093868626
pawls,1.5916755511737792
skoal,1.59138656336438
sedgy,1.5911802965441397
limps,1.5911008812361174
sawed,1.5906829505216573
wades,1.5906829505216573
cauls,1.5904695772339
dimes,1.5901082805839954
deism,1.5901082805839954
diems,1.5901082805839954
decks,1.5900651733495774
twins,1.589093659485905
clogs,1.5889845890810002
flays,1.588776230867917
sputa,1.588239330844775
sepia,1.5876037128113005
chits,1.586417363818955
scrub,1.5862834058392203
curbs,1.5862834058392203
heres,1.5862737544880652
sheer,1.586273754488065
doges,1.5859847666786657
units,1.5858804637958133
hours,1.5857713933909083
bails,1.5854739685186474
basil,1.5854739685186474
bunts,1.5853913072835704
baits,1.585250943879735
absit,1.585250943879735
sirup,1.5847653406012507
mynas,1.5845387627285799
piths,1.5844101420687426
thuds,1.5842761840890078
burps,1.5842761840890078
shame,1.5842152359931951
hames,1.5842152359931951
hides,1.583640566055533
shied,1.583640566055533
foals,1.583580701002443
loafs,1.583580701002443
czars,1.583423639534017
fatso,1.5833576763635306
smirk,1.5832950188741803
codas,1.583134651724618
poesy,1.5817472985393286
sepoy,1.5817472985393286
alder,1.5813159156873327
trade,1.5810928910484203
cages,1.5810928910484203
rated,1.5810928910484203
tread,1.5810928910484203
tared,1.5810928910484203
dater,1.5810928910484203
mason,1.5793432328631059
moans,1.5793432328631059
flams,1.57918617139468
groks,1.5791715049688506
pages,1.5790856692982078
gapes,1.5790856692982078
bonds,1.5782794064132006
lungs,1.5775854449216329
slung,1.5775854449216329
stung,1.5773624202827206
gaits,1.5772220568788855
shirk,1.576827304345718
damps,1.5767329003666426
singe,1.576726802249246
yawls,1.5762868510888175
swarf,1.5760638264499052
slots,1.576049160024076
tools,1.5760491600240758
stool,1.5760491600240758
tolls,1.5760491600240758
loots,1.5760491600240758
slimy,1.5757121811511556
newsy,1.5755685718202657
firms,1.5754891565122433
misty,1.5754891565122433
dawns,1.5749487032553426
wands,1.5749487032553426
minds,1.5743740333176808
comes,1.574164460816304
brigs,1.573258910123118
flash,1.5727184568662178
dykes,1.5726692515144032
skyed,1.5726692515144032
shaft,1.5724954322273055
hafts,1.5724954322273055
vanes,1.5721719054919208
naves,1.5721719054919208
poems,1.5721572390660916
mopes,1.5721572390660916
epsom,1.5721572390660916
pains,1.5718694655449859
spina,1.5718694655449859
frogs,1.5713656426069136
stogy,1.5713656426069136
hypes,1.5708850544031032
limos,1.5705166512856816
locks,1.5704735440512634
moist,1.5702936266467693
omits,1.5702936266467693
stock,1.570250519412351
wefts,1.5699929558474535
tombs,1.5698044701345262
sales,1.5683804866304083
seals,1.5683804866304083
lease,1.5683804866304083
easel,1.5683804866304083
lases,1.5683804866304083
state,1.568157461991496
taste,1.568157461991496
seats,1.568157461991496
tease,1.568157461991496
asset,1.568157461991496
teats,1.568157461991496
sates,1.568157461991496
easts,1.568157461991496
hinds,1.5679063187892184
chose,1.5676967462878415
echos,1.5676967462878415
autos,1.5676551008943393
fuels,1.567002784796274
flues,1.567002784796274
brows,1.566905149828664
fetus,1.5667797601573616
spice,1.5666906934981841
epics,1.5666906934981841
duces,1.566556735518449
wilds,1.5661221216779184
entry,1.5659785123470285
hopes,1.5656895245376292
slurs,1.5655421144203587
trust,1.5653190897814462
truss,1.5653190897814462
strut,1.5653190897814462
rusts,1.5653190897814462
rises,1.5646834717479716
sires,1.5646834717479716
riser,1.5646834717479716
siree,1.5646834717479716
dupes,1.5645495137682366
spued,1.5645495137682366
pseud,1.5645495137682366
beers,1.5641943152357287
hoist,1.5638259121183071
mauls,1.5634835959254887
alums,1.5634835959254887
jilts,1.5634458260109687
pangs,1.5633514220318931
spang,1.5633514220318931
lives,1.5633453239144965
evils,1.5633453239144965
veils,1.5633453239144965
levis,1.5633453239144965
musta,1.5632605712865764
menus,1.5627653166569369
cakes,1.5625818460186838
blips,1.5625537274553185
beams,1.5621357967408587
gloms,1.561998607772589
bides,1.5615611268031966
hemps,1.5612949949298662
enrol,1.561006007120467
loner,1.561006007120467
tenor,1.5607829824815547
toner,1.5607829824815547
noter,1.5607829824815547
flops,1.560660459939114
speak,1.5605746242684713
peaks,1.5605746242684713
spake,1.5605746242684713
shawl,1.560229077087118
thaws,1.5600060524482058
swath,1.5600060524482058
whats,1.5600060524482058
zesty,1.5599568470963914
whens,1.5595107978185663
smith,1.559431382510544
slunk,1.5590743998918963
grows,1.558876262827814
stunk,1.558851375252984
ikats,1.558711011849149
balks,1.5584448799758184
skein,1.5582157572195094
doors,1.5582071889110767
odors,1.5582071889110767
dross,1.5582071889110767
roods,1.5582071889110767
jerks,1.557503576068354
synch,1.557158028887001
hauls,1.5570158813970265
hulas,1.5570158813970265
mosey,1.5567685389811299
whirs,1.5565320622046817
ayins,1.5564807654600241
serge,1.556165428234879
loxes,1.55587644042548
ghost,1.5553078686052142
goths,1.5553078686052142
shady,1.5548764857532187
dashy,1.5548764857532187
faces,1.5547759836567465
cafes,1.5547759836567465
brisk,1.5547478650933815
games,1.554106909740009
scars,1.553315313280831
crass,1.553315313280831
yolks,1.5530776222160894
forks,1.552854597577177
brush,1.552829710002347
shrub,1.552829710002347
nasal,1.5526462393640936
scurf,1.551937611446697
spars,1.5513080915306188
rasps,1.5513080915306188
paras,1.5513080915306188
fails,1.5511281741261242
fiats,1.550905149487212
acids,1.5506821248482994
flabs,1.5506390176138813
fines,1.5504098948575724
scowl,1.5501783019102269
cowls,1.5501783019102269
yipes,1.5492947716630099
saved,1.5489773430450218
plows,1.5481710801600146
cells,1.547467467317292
sects,1.5472444426783794
sowed,1.5471784795078927
dowse,1.5471784795078927
sibyl,1.5471650273703568
locus,1.546965106220135
bitsy,1.5469420027314444
mains,1.5468907059867871
minas,1.5468907059867871
snack,1.546847598752369
scout,1.5467420815812227
binds,1.545826879536882
spell,1.5454602455670794
sleep,1.5454602455670794
peels,1.5454602455670794
steps,1.545237220928167
steep,1.545237220928167
pests,1.545237220928167
softy,1.54504873521524
spank,1.5448403770021566
shrug,1.5448008230014971
spout,1.5447348598310104
pouts,1.5447348598310104
stoup,1.5447348598310104
poise,1.5440992417975359
douse,1.5439652838178008
slits,1.5435966331477573
silts,1.5435966331477573
still,1.543596633147757
lists,1.543596633147757
tilts,1.543596633147757
stilt,1.543596633147757
tills,1.543596633147757
lilts,1.543596633147757
redly,1.543006974539042
flags,1.5426101306130315
boils,1.541969497504883
obits,1.5417464728659707
homes,1.5407107649794305
lumps,1.5405633548621598
plums,1.5405633548621598
slump,1.5405633548621598
works,1.5403652177980776
stump,1.5403403302232475
speck,1.5396616049553549
pecks,1.5396616049553549
mused,1.5395707542100379
sedum,1.5395707542100379
cause,1.5390734081875554
sauce,1.5390734081875554
frigs,1.5389131157305949
wails,1.5386387943470248
waist,1.5384157697081124
waits,1.5384157697081124
bawls,1.5381496378347816
slick,1.5380210171749447
licks,1.5380210171749447
spacy,1.5379266131958695
wines,1.537920515078473
swine,1.537920515078473
sinew,1.537920515078473
older,1.537811444673568
stick,1.5377979925360323
ticks,1.5377979925360323
dings,1.5377979925360323
reeks,1.5376543832051424
doter,1.5375884200346557
limbs,1.5375749678971198
pause,1.537066186437343
makes,1.5355958647102725
dikes,1.5350211947726105
skied,1.5350211947726105
tubas,1.5347134175057777
abuts,1.5347134175057777
tabus,1.5347134175057777
plush,1.5340956403336976
spiny,1.5335605243966952
globs,1.53345145399179
daisy,1.5332862030131251
clear,1.5329195690433226
lacer,1.5329195690433226
yowls,1.5327823800750529
murks,1.5327574925002228
capos,1.5327310833303955
trace,1.53269654440441
react,1.53269654440441
crate,1.53269654440441
cater,1.53269654440441
caret,1.53269654440441
carte,1.53269654440441
recta,1.53269654440441
leant,1.5320274704876726
hangs,1.531904947945232
gnash,1.531904947945232
downs,1.531444232241578
pearl,1.53091234729311
paler,1.53091234729311
roars,1.530723861580183
soars,1.530723861580183
taper,1.5306893226541978
pater,1.5306893226541978
prate,1.5306893226541978
treap,1.5306893226541978
coins,1.5303722162814335
sonic,1.5303722162814335
icons,1.5303722162814335
scion,1.5303722162814335
flics,1.5302151548130078
hymns,1.5301720475785898
yells,1.5300715454821177
reefs,1.5298485208432053
serfs,1.5298485208432053
testy,1.5298485208432053
styes,1.5298485208432053
frees,1.529848520843205
lousy,1.529569184384961
yanks,1.5294516769171949
snaky,1.5294516769171949
salad,1.5294516769171946
ovals,1.529385713746708
salvo,1.529385713746708
fours,1.5293461597460487
shake,1.5291281501818104
trail,1.5290487348737878
trial,1.5290487348737878
needs,1.5287333976486428
sends,1.5287333976486428
dense,1.5287333976486428
ovens,1.5286674344781561
liner,1.5285534802441483
pions,1.5283649945312212
camps,1.5283365537226323
scamp,1.5283365537226323
inert,1.528330455605236
inter,1.528330455605236
niter,1.528330455605236
sound,1.5282310365514862
obeys,1.528221385200331
flips,1.5282079330627953
adios,1.5280906731476511
brent,1.5278412990929928
fames,1.5277900023483353
genus,1.5261892758752884
aegis,1.5260489124714534
visor,1.5256886988642713
musty,1.5249516301382857
smurf,1.5249516301382857
soles,1.5248760156166439
sloes,1.5248760156166439
loose,1.5248760156166437
loses,1.5248760156166437
loess,1.5248760156166437
oleos,1.5248760156166437
totes,1.5246529909777313
spawn,1.52454513486112
pawns,1.52454513486112
flask,1.524099085583295
flaks,1.524099085583295
maids,1.5236961435398881
exist,1.5232008889102486
exits,1.5232008889102486
sight,1.5228553417288955
grubs,1.5227213837491607
burgs,1.5227213837491607
pesky,1.5222656831201806
chaps,1.5218688391941702
sheaf,1.521322287819873
jeans,1.5210992631809608
janes,1.5210992631809608
silky,1.5206250953397706
smell,1.5204814860088807
frisk,1.5204020707008583
stems,1.5202584613699683
meets,1.5202584613699683
teems,1.5202584613699683
metes,1.5202584613699683
solum,1.519979124911724
harsh,1.5198616174439576
goads,1.5195726296345584
chins,1.519509972145208
kinds,1.5192869475062958
dinks,1.5192869475062958
cokes,1.519077375004919
basin,1.5183435522059883
sewer,1.5173591410641059
resew,1.5173591410641059
spoke,1.5170701532547066
pokes,1.5170701532547066
howls,1.5167246060733537
early,1.5155236472081484
layer,1.5155236472081484
relay,1.5155236472081484
kilos,1.5154295654742966
soapy,1.5153351614952213
teary,1.515300622569236
wised,1.514725952631574
users,1.514145945374014
surer,1.514145945374014
ruses,1.514145945374014
reuse,1.514145945374014
russe,1.514145945374014
suers,1.514145945374014
clubs,1.5140234228315737
shell,1.5140137714804185
heels,1.5140137714804185
hells,1.5140137714804185
these,1.5137907468415062
thees,1.5137907468415062
sheet,1.513790746841506
seeth,1.513790746841506
shank,1.5133939029154955
khans,1.5133939029154955
ankhs,1.5133939029154955
hanks,1.5133939029154955
south,1.5132883857443493
shout,1.5132883857443493
thous,1.5132883857443493
noisy,1.5129762944462595
fisty,1.5125962083389213
amuse,1.5120874268791442
walks,1.5116097058041955
finds,1.5114810851443587
milks,1.5110350358665336
bused,1.511023600429239
gains,1.5103146652051387
orate,1.510105092703762
bangs,1.5098255086928956
cross,1.5098108422670664
crocs,1.5098108422670664
crept,1.5097763033410811
yawns,1.5091564347761584
solon,1.5091417683503292
loons,1.509141768350329
snoot,1.5089187437114167
toons,1.5089187437114167
snots,1.5089187437114167
dealt,1.5088329080407736
delta,1.5088329080407736
adzes,1.5081638341240362
dazes,1.5081638341240362
props,1.5078036205168541
spoor,1.5078036205168541
comas,1.5077523237721966
nukes,1.5076782308455519
foils,1.5076237031123596
foist,1.5074006784734473
disco,1.5071776538345345
beaks,1.507048710929474
bakes,1.507048710929474
unsay,1.5059432390860665
realm,1.5059335877349114
lamer,1.5059335877349114
tamer,1.5057105630959988
mater,1.5057105630959988
doves,1.5054728720312571
idler,1.5053589177972493
riled,1.5053589177972493
dipso,1.5051704320843222
tried,1.505135893158337
tired,1.505135893158337
kiths,1.504344296699159
brusk,1.5042103387194241
plugs,1.5039873140805113
gulps,1.5039873140805113
flaws,1.5038038434422585
wafts,1.5035808188033462
conks,1.5033431277386042
films,1.5032291735045966
shiny,1.502114050310034
yokes,1.5016814531697449
knops,1.501335905988392
chaos,1.5012846092437342
sulfa,1.5005906477521667
caves,1.5005809964010117
chefs,1.5004092685067567
tufas,1.5003676231132543
aspic,1.5002785564540768
picas,1.5002785564540768
haler,1.4994658732064492
earth,1.4992428485675366
heart,1.4992428485675366
hater,1.4992428485675366
flogs,1.499105659599267
golfs,1.499105659599267
winds,1.4989917053652593
paves,1.4985737746507992
vapes,1.4985737746507992
saris,1.4982713347038643
arias,1.4982713347038643
jades,1.4979047007340618
brass,1.4977821781916212
barbs,1.4977821781916212
sabra,1.4977821781916212
vials,1.4969331868703892
vails,1.4969331868703892
chasm,1.4968900796359714
vista,1.496710162231477
vitas,1.496710162231477
shift,1.496538434337222
busty,1.496404476357487
veins,1.4962149076018374
vines,1.4962149076018374
bunds,1.4952893531629243
blows,1.4946451668210172
bowls,1.4946451668210172
sluts,1.4930591067737997
lusts,1.4930591067737995
reply,1.4926034061448195
plyer,1.4926034061448195
isles,1.4924234887403252
lisle,1.492423488740325
sorry,1.4924149204318924
sites,1.4922004641014126
sties,1.4922004641014126
smoke,1.492091393696508
bells,1.491934332228082
bless,1.491934332228082
blebs,1.491934332228082
louis,1.4919211276431683
beets,1.4917113075891697
beset,1.4917113075891697
bests,1.4917113075891697
banks,1.491314463663159
bouts,1.4912089464920129
grass,1.4897532911907716
agars,1.4897532911907716
recto,1.4891920733906456
spume,1.4891671858158153
lento,1.488522999473908
gusty,1.4883755893566373
gutsy,1.4883755893566373
chews,1.4879198887276572
zones,1.4878539255571706
lucks,1.487483490800987
loper,1.4874078762793455
poler,1.4874078762793455
pings,1.4873944241418098
unsew,1.4873829887045154
stuck,1.4872604661620747
tucks,1.4872604661620747
dungs,1.4872604661620747
toper,1.4871848516404331
glows,1.4866162798201674
becks,1.4861356916163573
dolls,1.48594720590343
stood,1.4857241812645177
comps,1.4848320827088677
spike,1.484617626378388
pikes,1.484617626378388
kepis,1.484617626378388
dukes,1.4844836683986529
whits,1.4840490545581226
whist,1.4840490545581226
withs,1.4840490545581226
glees,1.4839054452272322
ahoys,1.4838886874085602
psych,1.4835598980458795
abuse,1.4835402730983456
beaus,1.4835402730983456
gusto,1.4831800594911633
gouts,1.4831800594911633
rooms,1.4828248609586552
moors,1.4828248609586552
bilks,1.4824878820857348
trawl,1.481724404189922
class,1.4810553302731848
calls,1.4810553302731848
casts,1.4808323056342723
tacts,1.4808323056342723
scats,1.480832305634272
folks,1.4805946145695303
blush,1.4805697269947002
scene,1.4803370510046325
docks,1.4801485652917052
mashy,1.4794941578007972
slaps,1.479048108522972
palls,1.479048108522972
dishy,1.478919487863135
spats,1.4788250838840598
pasta,1.4788250838840598
pasts,1.4788250838840598
wages,1.4787245817875876
ultra,1.4785112084998302
chops,1.4783643681804053
retch,1.4783298292544202
chert,1.4783298292544202
penes,1.4783298292544202
peens,1.4783298292544202
youse,1.4781730153386166
eased,1.4780555078708502
deads,1.4780555078708502
assed,1.4780555078708502
tuner,1.4777929292312781
irate,1.4776525658274433
blare,1.4773864339541127
abler,1.4773864339541127
baler,1.4773864339541127
blear,1.4773864339541127
fused,1.4766778060367156
feuds,1.4766778060367156
lardy,1.4765948374949347
stint,1.476466216835098
tints,1.476466216835098
snits,1.476466216835098
tardy,1.4763718128560224
monks,1.4763571464301932
nerdy,1.4758765582263826
serve,1.4756535335874703
verse,1.4756535335874703
sever,1.4756535335874703
veers,1.4756535335874703
usage,1.4755113860974958
agues,1.4755113860974958
fangs,1.4754797143003724
micas,1.4752997968958779
surds,1.4752171356608004
bison,1.4748390811922238
packs,1.4732494679112476
dives,1.4730203451549384
vised,1.4730203451549384
luxes,1.4728863871752036
fakes,1.4727029165369505
tuxes,1.472663362536291
thugs,1.472317815354938
meows,1.4717961515554714
toyer,1.4717961515554714
swain,1.4715083780343656
nicks,1.4708906008622855
drone,1.4706810283609089
wheys,1.470523966892483
sulky,1.470087568965813
honks,1.4698894319017308
tusky,1.4698645443269007
large,1.469357546953263
glare,1.469357546953263
regal,1.469357546953263
lager,1.469357546953263
yikes,1.4692289262934262
great,1.4691345223143506
grate,1.4691345223143506
pinks,1.4688833791120732
dunks,1.4687494211323382
mouse,1.4685829558653796
shave,1.4671273005641383
haves,1.4671273005641383
aphis,1.4668248606172032
apish,1.4668248606172032
gifts,1.4664301080840358
bongs,1.466321037679131
crane,1.4657891527306632
carne,1.4657891527306632
caner,1.4657891527306632
snowy,1.4656519637623937
sleek,1.465394400197496
keels,1.465394400197496
leeks,1.465394400197496
whose,1.4653284370270092
skeet,1.4651713755585833
dozes,1.4646593631102716
wipes,1.4643223842373514
swipe,1.4643223842373514
paren,1.463781930980451
slays,1.4636594084380103
sally,1.4636594084380103
stays,1.463436383799098
tasty,1.463436383799098
gnaws,1.462990334521273
cubes,1.462627253785229
morel,1.4624291167211467
sands,1.4623212606045355
novas,1.4622552974340488
metro,1.4622060920822344
house,1.4621152413369172
fusty,1.4620586819649637
spicy,1.4619696153057862
train,1.4619183185611286
intra,1.4619183185611286
jutes,1.4615121305906666
juste,1.4615121305906666
brant,1.4614291620488855
hypos,1.4609684463452313
funds,1.4609435587704012
pubes,1.4606200320350167
cleat,1.4604365613967636
eclat,1.4604365613967636
flows,1.4602993724284938
fowls,1.4602993724284938
wakes,1.460213536757851
askew,1.460213536757851
mikes,1.4596388668201892
lasso,1.4584638785725363
plate,1.458429339646551
leapt,1.458429339646551
pleat,1.458429339646551
petal,1.458429339646551
lepta,1.458429339646551
toast,1.458240853933624
stoat,1.458240853933624
stoas,1.458240853933624
noses,1.4577455993039845
noose,1.4577455993039845
neons,1.4577455993039845
nones,1.4577455993039845
feels,1.4575885378355586
flees,1.4575885378355586
fells,1.4575885378355586
selfs,1.4575885378355586
fetes,1.4573655131966463
cedes,1.4571424885577335
fouls,1.457086176738402
coves,1.457076525387247
ukase,1.4570003410677592
relic,1.4569625711532392
taxis,1.4567887518661413
trice,1.456739546514327
scudo,1.456640127460577
nixes,1.4562934972365018
inlet,1.4560704725975895
holer,1.4559614021926843
other,1.455738377553772
throe,1.455738377553772
speed,1.4551352668075213
deeps,1.4551352668075213
peril,1.4549553494030267
ruled,1.4548213914232917
lured,1.4548213914232917
tripe,1.4547323247641144
petri,1.4547323247641144
trued,1.4545983667843791
boors,1.4542777071778565
small,1.4540693489647736
slams,1.4540693489647736
malls,1.4540693489647736
lamas,1.4540693489647734
hulks,1.4540297949641139
twigs,1.4539407283049364
masts,1.453846324325861
yogas,1.4537803611553741
gnarl,1.4536232996869483
dills,1.4534946790271113
quest,1.453483243589817
viols,1.4534287158566246
grant,1.4534002750480357
schmo,1.4533856086222068
semen,1.4533510696962213
mesne,1.4533510696962213
didst,1.453271654388199
hikes,1.4531711522917268
sheik,1.4531711522917268
muons,1.452848708599065
therm,1.451343847946009
laker,1.4508465019235264
taker,1.450623477284614
dumps,1.4502383761026016
gibes,1.449602758069127
shown,1.4495941897606945
yearn,1.4483932308954892
wadis,1.4483138155874666
oinks,1.4482991491616375
ikons,1.4482991491616375
smack,1.4482707083530486
knobs,1.4478099926493944
bonks,1.4478099926493944
auras,1.4477338083299067
suras,1.4477338083299067
dicks,1.4476960384153865
shall,1.4476016344363112
halls,1.4476016344363112
slash,1.4476016344363112
stash,1.4473786097973989
thats,1.4473786097973989
sheen,1.4468833551677591
basic,1.4467526431150792
gross,1.446248820177007
grogs,1.446248820177007
flush,1.4462239326021769
chips,1.4459118413040866
jails,1.4458605445594293
wells,1.4450991580564594
slews,1.4450991580564594
swell,1.4450991580564592
sweet,1.4448761334175468
stews,1.4448761334175468
weest,1.4448761334175468
wests,1.4448761334175468
daubs,1.444611463385132
bauds,1.444611463385132
swank,1.4444792894915364
minks,1.4439046195538745
shirr,1.4439046195538743
flare,1.4430406395615893
feral,1.4430406395615893
after,1.4428176149226768
virus,1.442698645613995
plant,1.4426950923802364
raced,1.4425945902837642
cared,1.4425945902837642
cedar,1.4425945902837642
arced,1.4425945902837642
cadre,1.4425945902837642
cysts,1.4425233644859814
laden,1.4419255163670268
eland,1.4419255163670268
slues,1.4418859623663676
shack,1.4418029938245864
hacks,1.4418029938245864
anted,1.4417024917281145
suets,1.441662937727455
drape,1.440587368533552
pared,1.440587368533552
padre,1.440587368533552
raped,1.440587368533552
truly,1.4402022673515396
north,1.4400041302874573
thorn,1.4400041302874573
seedy,1.4397465667225595
beryl,1.4390774928058219
print,1.4389980774977997
laird,1.438946780753142
namer,1.438803171422252
reman,1.438803171422252
triad,1.4387237561142296
diner,1.4382285014845901
cools,1.43755085925942
locos,1.4375508592594197
knish,1.437436905025412
costs,1.4373278346205076
scoot,1.4373278346205076
coots,1.4373278346205076
fawns,1.4366734271295993
cukes,1.4360873217546426
sebum,1.4356412724768177
yawps,1.4355583039350368
waspy,1.4355583039350368
spool,1.4355436375092077
sloop,1.4355436375092077
slops,1.4355436375092077
pools,1.4355436375092074
loops,1.4355436375092074
polls,1.4355436375092074
plops,1.4355436375092074
polos,1.4355436375092074
relet,1.4355090985832222
spots,1.435320612870295
stops,1.435320612870295
posts,1.435320612870295
stoop,1.435320612870295
topos,1.435320612870295
okays,1.4352693161256376
kayos,1.4352693161256376
doses,1.4345510368570855
dosed,1.4345510368570855
oiler,1.434371119452591
saucy,1.4343523299951575
pukes,1.4340801000044303
roble,1.4338819629403479
exams,1.433673604727265
snafu,1.4334602314395075
fauns,1.4334602314395075
metal,1.4334505800883524
lordy,1.43309036648117
spitz,1.4329764122471624
tiled,1.4328759101506905
tilde,1.4328759101506905
mazes,1.432781506171615
sized,1.4322068362339528
bulks,1.4319503557117774
combs,1.4313061693698703
bikes,1.4310917130393905
water,1.4303282351435773
deems,1.4301565072493225
moves,1.4300905440788358
miler,1.429976589844828
clerk,1.42993348261041
pismo,1.429788104131901
merit,1.4297535652059157
miter,1.4297535652059157
remit,1.4297535652059157
timer,1.4297535652059157
mitre,1.4297535652059157
pocks,1.4297449968974827
cases,1.4296591612268401
cease,1.4296591612268401
modus,1.429654146152166
knelt,1.42904138405476
lycra,1.4281984908509247
winos,1.428003907020601
rooks,1.4277377751472704
apses,1.4276519394766276
passe,1.4276519394766276
pease,1.4276519394766276
swift,1.4276238209132628
lathe,1.4269828655598902
dhows,1.4263996273137955
hazes,1.4263137916431528
nulls,1.4261517151000527
sails,1.4260113516962178
sisal,1.4260113516962178
alias,1.4260113516962176
party,1.4259682444617998
swamp,1.4259682444617998
stunt,1.4259286904611403
stuns,1.4259286904611403
ogler,1.4258530759394983
balls,1.4255221951839747
slabs,1.4255221951839747
balsa,1.4255221951839747
basal,1.4255221951839747
blabs,1.4255221951839747
stabs,1.4252991705450624
nines,1.4252930724276658
seine,1.4252930724276658
sines,1.4252930724276658
nisei,1.4252930724276658
ready,1.4251986684485902
deary,1.4251986684485902
rayed,1.4251986684485902
spurs,1.4248135672665778
usurp,1.4248135672665778
purrs,1.4248135672665778
sumac,1.4247622705219203
vices,1.4246239985109284
jeers,1.4245808912765103
shaky,1.4244070719894124
bonus,1.424301554818266
bosun,1.424301554818266
scudi,1.4241876005842582
flubs,1.4241444933498404
sheds,1.4236887927208604
heeds,1.4236887927208604
shove,1.4236228295503734
their,1.4232858506774533
coral,1.4230029609854506
carol,1.4230029609854506
berth,1.4227966941652102
actor,1.4227799363465383
pumas,1.422755048771708
axons,1.4223338870687132
crone,1.4222846817168988
tonal,1.4221108624298007
talon,1.4221108624298007
schwa,1.42150775168355
chaws,1.42150775168355
polar,1.4209957392352381
aport,1.4207727145963258
minus,1.4203961817227462
snuck,1.420353074488328
prone,1.4202774599666863
lossy,1.4201549374242457
adore,1.4200031385831162
oared,1.4200031385831162
sooty,1.4199319127853334
roofs,1.4199319127853332
numbs,1.419907025210503
iambs,1.419766661806668
backs,1.41972355457225
pshaw,1.4195005299333376
gowns,1.4194858635075083
shako,1.4192115421239382
snood,1.4188167895907708
sixty,1.4184798107178507
intro,1.418413847547364
nitro,1.418413847547364
spunk,1.4183458527381156
punks,1.4183458527381156
flirt,1.4182567860789381
foams,1.4178733942904636
slags,1.4174933081831251
glass,1.417493308183125
galls,1.417493308183125
galas,1.417493308183125
stags,1.4172702835442126
coxes,1.4171551150219113
genes,1.416775028914573
tramp,1.4163781849885626
gulfs,1.4161156063489906
dream,1.4156086089753532
armed,1.4156086089753532
poxes,1.415147893271699
expos,1.415147893271699
scans,1.4139249139605252
sahib,1.4132989472782058
essay,1.4122632393916659
larch,1.4121407168492253
chart,1.411917692210313
snaps,1.411917692210313
spans,1.411917692210313
mungs,1.4118781382096535
sigma,1.4117377748058184
lunar,1.4116038168260834
ulnar,1.4116038168260834
cuspy,1.4114320889318286
looms,1.4105648779510087
molls,1.4105648779510087
slomo,1.4105648779510087
mosts,1.4103418533120964
moots,1.4103418533120964
randy,1.4094644211822756
usury,1.409424867181616
shyly,1.4092926932880205
heard,1.4091408944468908
bhoys,1.407442533006234
twerp,1.4074079940802484
kings,1.407328578772226
toker,1.4071190062708494
oases,1.4070677095261919
specs,1.406738920163511
divas,1.406608208110831
cruel,1.4064250447792817
ulcer,1.4064250447792817
lucre,1.4064250447792817
coups,1.4062365590663544
truce,1.406202020140369
cruet,1.406202020140369
cuter,1.406202020140369
recut,1.406202020140369
eruct,1.406202020140369
twirl,1.4057674062998387
nexus,1.4057559708625442
unsex,1.4057559708625442
royal,1.4056070391502764
cills,1.4050983323831012
crypt,1.4050552251486832
table,1.4049034263075537
bleat,1.4049034263075537
smock,1.4047662373392842
mocks,1.4047662373392842
seers,1.4047316984132987
flyer,1.4047316984132985
refly,1.4047316984132985
decry,1.4042856491354736
adorn,1.4042688913168015
radon,1.4042688913168015
sours,1.404229337316142
erupt,1.4041947983901568
washy,1.404111829848376
slosh,1.4040971634225468
draft,1.4038888052094631
shoot,1.4038741387836342
shots,1.4038741387836342
hosts,1.4038741387836342
hoots,1.4038741387836342
sooth,1.4038741387836342
elves,1.4033935505798238
vests,1.4031705259409113
slips,1.403091110632889
spill,1.403091110632889
pills,1.4030911106328887
lisps,1.4030911106328887
dulls,1.4029571526531537
spits,1.4028680859939764
studs,1.4027341280142414
dusts,1.4027341280142414
seams,1.4026731799184289
mesas,1.4026731799184289
masse,1.4026731799184289
sixth,1.4024220367161515
range,1.4022271306406038
anger,1.4022271306406038
joist,1.4021330489067523
sides,1.4020985099807668
sided,1.4020985099807668
blurt,1.402065054097504
fumes,1.4012954780842943
mylar,1.4012125095425134
tribe,1.4012064114251168
biter,1.4012064114251168
knows,1.4009748184777717
wonks,1.4009748184777717
drily,1.4006378396048513
dirty,1.400414814965939
guise,1.3995543882074124
forte,1.3993131439089124
fetor,1.3993131439089124
cored,1.3990901192699998
decor,1.3990901192699998
credo,1.3990901192699998
coder,1.3990901192699998
whoas,1.398916299982902
tasks,1.398759238514476
gyves,1.3987100331626614
olden,1.3984210453532622
gipsy,1.3984075932157265
shock,1.3982985228108218
hocks,1.3982985228108218
knees,1.3982639838848365
keens,1.3982639838848365
waves,1.398212687140179
noted,1.3981980207143498
toned,1.3981980207143498
delft,1.398040959245924
picks,1.397292470021164
ducks,1.397158512041429
roped,1.3970828975197873
pored,1.3970828975197873
doper,1.3970828975197873
scuba,1.3962151167411216
ashes,1.3962054653899667
gazes,1.3962054653899665
moral,1.3960169796770394
molar,1.3960169796770394
risks,1.3952852482709517
kirks,1.3952852482709517
suave,1.3949994914500872
whams,1.3945217703751387
